Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [172] __gnu_cxx::new_allocator<Worker*>::allocate(unsigned long, void const*) [257] std::_Vector_base<Worker*, std::allocator<Worker*> >::_Vector_base() [6] std::vector<int, std::allocator<int> >::push_back(int const&)
  [90] void __gnu_cxx::new_allocator<Worker*>::construct<Worker*, Worker*>(Worker**, Worker*&&) [258] std::_Vector_base<Worker*, std::allocator<Worker*> >::~_Vector_base() [70] std::vector<int, std::allocator<int> >::vector()
 [239] __gnu_cxx::new_allocator<Worker*>::new_allocator() [259] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [51] std::vector<int, std::allocator<int> >::~vector()
 [240] __gnu_cxx::new_allocator<Worker*>::~new_allocator() [260] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [138] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [241] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [261] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [124] std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator()
 [242] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [221] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [35] void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
 [243] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [200] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [182] __gnu_cxx::__enable_if<std::__is_byte<char>::__value, char*>::__type std::__fill_n_a<unsigned long, char>(char*, unsigned long, char const&)
 [244] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [262] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [68] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [212] __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned long) [263] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [233] std::_Miter_base<unsigned long*>::iterator_type std::__miter_base<unsigned long*>(unsigned long*)
 [162] __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [178] std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [234] std::_Miter_base<std::_Bit_iterator>::iterator_type std::__miter_base<std::_Bit_iterator>(std::_Bit_iterator)
 [117] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [179] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [158] std::_Miter_base<std::move_iterator<Worker**> >::iterator_type std::__miter_base<std::move_iterator<Worker**> >(std::move_iterator<Worker**>)
  [81] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [222] std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl() [46] std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>)
  [41] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [210] std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [235] std::_Miter_base<std::_Bit_const_iterator>::iterator_type std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
 [119] __gnu_cxx::new_allocator<int>::new_allocator() [165] std::_Vector_base<char, std::allocator<char> >::_M_create_storage(unsigned long) [149] std::_Niter_base<Worker**>::iterator_type std::__niter_base<Worker**>(Worker**)
 [121] __gnu_cxx::new_allocator<int>::~new_allocator() [168] std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [191] std::_Niter_base<char*>::iterator_type std::__niter_base<char*>(char*)
 [245] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [161] std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [61] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [246] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [223] std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [198] std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*)
 [205] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [80] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [203] std::_Niter_base<std::_Bit_iterator>::iterator_type std::__niter_base<std::_Bit_iterator>(std::_Bit_iterator)
 [196] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [118] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [236] std::_Niter_base<std::_Bit_const_iterator>::iterator_type std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
 [213] __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > >::__normal_iterator(Worker** const&) [122] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [271] unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [142] __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > >::operator++() [64] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [272] std::_Bit_iterator std::__copy_move_a<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
  [20] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [43] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [273] std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  [22] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [69] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [183] Worker** std::__copy_move_a<true, Worker**, Worker**>(Worker**, Worker**, Worker**)
 [140] bool __gnu_cxx::operator!=<Worker**, std::vector<Worker*, std::allocator<Worker*> > >(__gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > > const&, __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > > const&) [82] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [48] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
   [9] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [34] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [274] unsigned long* std::__copy_move_a2<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [147] __gnu_cxx::new_allocator<Worker*>::max_size() const [97] std::_Bit_iterator::_Bit_iterator() [275] std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_iterator, std::_Bit_iterator>(std::_Bit_iterator, std::_Bit_iterator, std::_Bit_iterator)
 [206] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [224] std::_Bit_iterator::operator+=(long) [276] std::_Bit_iterator std::__copy_move_a2<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
 [163] __gnu_cxx::new_allocator<char>::max_size() const [135] std::_Bit_iterator::operator++() [184] Worker** std::__copy_move_a2<true, Worker**, Worker**>(Worker**, Worker**, Worker**)
  [62] __gnu_cxx::new_allocator<int>::max_size() const [264] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [19] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
 [207] __gnu_cxx::new_allocator<unsigned long>::max_size() const [98] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl() [87] std::__fill_bvector(std::_Bit_iterator, std::_Bit_iterator, bool)
 [131] __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > >::base() const [201] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [185] Worker** std::uninitialized_copy<std::move_iterator<Worker**>, Worker**>(std::move_iterator<Worker**>, std::move_iterator<Worker**>, Worker**)
 [141] __gnu_cxx::__normal_iterator<Worker**, std::vector<Worker*, std::allocator<Worker*> > >::operator*() const [211] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [74] std::vector<int, std::allocator<int> >* std::uninitialized_copy<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*>(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*)
  [25] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [225] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [11] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
  [67] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [99] std::_Bvector_base<std::allocator<bool> >::_Bvector_base() [192] void std::uninitialized_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&)
 [151] std::_Vector_base<Worker*, std::allocator<Worker*> >::_M_get_Tp_allocator() const [226] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [186] Worker** std::__uninitialized_copy_a<std::move_iterator<Worker**>, Worker**, Worker*>(std::move_iterator<Worker**>, std::move_iterator<Worker**>, Worker**, std::allocator<Worker*>&)
 [214] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [155] std::move_iterator<Worker**>::move_iterator(Worker**) [75] std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::move_iterator<std::vector<int, std::allocator<int> >*>, std::move_iterator<std::vector<int, std::allocator<int> >*>, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
